epoch	train_task_loss	val_loss	expert_entropy_normalized	avg_depth	mean_cos_sim	max_cos_sim	routing_agreement_with_pos	routing_hungarian_acc	routing_ami	val_perplexity	nats_below_bigram_floor	depth_rho_model_loss	depth_logfreq_partial_norm
1	6.218435	5.568135	N/A	1.75	N/A	N/A	N/A	N/A	N/A	261.9452	-0.169831	0.127779	-0.044099
2	5.301334	5.323511	N/A	1.76	N/A	N/A	N/A	N/A	N/A	205.1027	+0.074793	0.119878	0.058825
