epoch	train_task_loss	val_loss	expert_entropy_normalized	avg_depth	mean_cos_sim	max_cos_sim	routing_accuracy	routing_hungarian_acc	routing_ami
1	0.086022	nan	0.8854	1.00	0.0003	0.0054	N/A	N/A	N/A
2	0.075348	0.071424	0.8881	1.00	0.0001	0.0047	0.2314	0.5385	0.4578
