epoch	train_task_loss	val_loss	expert_entropy_normalized	avg_depth	mean_cos_sim	max_cos_sim	routing_accuracy	routing_hungarian_acc	routing_ami
1	0.086703	nan	0.8910	2.85	-0.0003	0.0038	N/A	N/A	N/A
2	0.075099	0.072134	0.9141	2.59	-0.0003	0.0035	0.1420	0.4910	0.4177
