epoch	train_task_loss	val_loss	expert_entropy_normalized	avg_depth	mean_cos_sim	max_cos_sim	routing_agreement_with_pos	routing_hungarian_acc	routing_ami	val_perplexity	nats_below_bigram_floor	depth_rho_model_loss	depth_logfreq_partial_norm
1	6.717445	5.843566	0.8163	1.87	0.0037	0.0101	0.2321	0.3025	0.0087	345.0076	-0.445262	-0.080364	-0.226764
